sku_code,sku_name,station,platform,abcd,profile_segment,blend_daily,system_daily,blend_monthly,system_monthly,actual_monthly,actual_daily,error_daily,ape,kpi_comparable,version_no
DJ502512_13,"US AE 书柜 3抽屉 带插排小台款（大款） 颜色->#3,灰木纹色",ALL,TEMU,A,T4B,3.7133,1.8893,115.11,58.57,250,8.0645,-6.1752,0.7657,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_13,"US AE 书柜 3抽屉 带插排小台款（大款） 颜色->#3,灰木纹色",ALL,TIKTOK,A,T4B,0.9808,0.5273,30.40,16.35,167,5.3871,-4.8598,0.9021,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_13_WF,"US AE 书柜 3抽屉 带插排小台款（大款） 颜色->#3,灰木纹色",ALL,UNKNOWN,C,T4B,1.0856,0.5211,33.65,16.15,0,0.0000,0.5211,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_1_WF,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->白色,ALL,UNKNOWN,C,T4B,1.2463,0.5085,38.64,15.76,34,1.0968,-0.5883,0.5364,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_2,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,AMAZON,A,T2,17.6704,13.7829,547.78,427.27,463,14.9355,-1.1526,0.0772,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_2,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,TIKTOK,A,T4B,1.3675,0.6958,42.39,21.57,155,5.0000,-4.3042,0.8608,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_2,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,UNKNOWN,A,T4B,1.0908,0.5236,33.81,16.23,45,1.4516,-0.9280,0.6393,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_2_WF,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,UNKNOWN,C,T4B,1.9491,0.9356,60.42,29.00,37,1.1935,-0.2579,0.2161,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_4,US AE 书柜 3抽屉 带插排小台款 颜色->#4,ALL,AMAZON,B,T3,5.6444,5.1981,174.98,161.14,197,6.3548,-1.1567,0.1820,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502512_4,US AE 书柜 3抽屉 带插排小台款 颜色->#4,ALL,TIKTOK,B,T4B,1.2641,0.4071,39.19,12.62,20,0.6452,-0.2381,0.3690,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502529_1,US AE 书柜 两抽托盘带灯无线充插排 颜色->白色,ALL,AMAZON,B,T3,5.6475,4.9918,175.07,154.75,135,4.3548,0.6370,0.1463,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502529_1,US AE 书柜 两抽托盘带灯无线充插排 颜色->白色,ALL,UNKNOWN,B,T4B,1.3597,0.5100,42.15,15.81,22,0.7097,-0.1997,0.2814,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502529_19,"US AE 书柜 两抽托盘带灯无线充插排 颜色->#3,灰木纹",ALL,AMAZON,B,T3,4.4454,3.6452,137.81,113.00,75,2.4194,1.2258,0.5067,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502529_19,"US AE 书柜 两抽托盘带灯无线充插排 颜色->#3,灰木纹",ALL,WALMART,B,T4B,0.3494,0.1426,10.83,4.42,16,0.5161,-0.3735,0.7237,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502529_2,US AE 书柜 两抽托盘带灯无线充插排 颜色->黑色,ALL,AMAZON,B,T3,6.5112,5.3392,201.85,165.52,107,3.4516,1.8876,0.5469,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502529_2,US AE 书柜 两抽托盘带灯无线充插排 颜色->黑色,ALL,UNKNOWN,B,T4B,1.4042,0.3400,43.53,10.54,21,0.6774,-0.3374,0.4981,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502529_2,US AE 书柜 两抽托盘带灯无线充插排 颜色->黑色,ALL,WALMART,B,T4B,0.6411,0.3262,19.87,10.11,18,0.5806,-0.2544,0.4382,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_1,US AE 书柜 三抽带储物空间加灯带插排 颜色->白色,ALL,AMAZON,B,T1,27.0922,21.1319,839.86,655.09,616,19.8710,1.2609,0.0635,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_1,US AE 书柜 三抽带储物空间加灯带插排 颜色->白色,ALL,TIKTOK,B,T4B,0.4226,0.2272,13.10,7.04,515,16.6129,-16.3857,0.9863,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_1,US AE 书柜 三抽带储物空间加灯带插排 颜色->白色,ALL,WALMART,B,T4B,0.5006,0.2042,15.52,6.33,15,0.4839,-0.2797,0.5780,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_2,US AE 书柜 三抽带储物空间加灯带插排 颜色->黑色,ALL,AMAZON,A,T1,77.4690,60.4258,2401.54,1873.20,1822,58.7742,1.6516,0.0281,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_2,US AE 书柜 三抽带储物空间加灯带插排 颜色->黑色,ALL,WALMART,A,T4B,2.4331,0.9927,75.43,30.77,62,2.0000,-1.0073,0.5037,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_23,"US AE 书柜 三抽带储物空间加灯带插排 颜色->#3,鱼肚白大理石纹",ALL,AMAZON,C,T3,7.2057,5.9087,223.38,183.17,150,4.8387,1.0700,0.2211,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_4,"US AE 书柜 三抽带储物空间加灯带插排 颜色->#4,浅粉色",ALL,AMAZON,C,T4A,2.1384,0.9922,66.29,30.76,155,5.0000,-4.0078,0.8016,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502530_4,"US AE 书柜 三抽带储物空间加灯带插排 颜色->#4,浅粉色",ALL,UNKNOWN,C,T4B,0.1604,0.0862,4.97,2.67,22,0.7097,-0.6235,0.8785,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502552_1,US TP 书桌 2小3大抽屉3折1大2小方镜 带插排 USB灯泡串（拆装） 颜色->白色,ALL,AMAZON,C,T4B,1.1171,0.4558,34.63,14.13,30,0.9677,-0.5119,0.5290,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ502552_1,US TP 书桌 2小3大抽屉3折1大2小方镜 带插排 USB灯泡串（拆装） 颜色->白色,ALL,TIKTOK,C,T4B,0.4564,0.2454,14.15,7.61,34,1.0968,-0.8514,0.7763,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
